protocol,group_family,group_name,n,pos_n,neg_n,pos_rate,pred_pos_rate,proba_mean,signed_residual_mean,abs_residual_mean,brier_mean,error_rate,fn_rate_all,fp_rate_all,fn_given_pos,fp_given_neg,auc
DS-unknown,Solvent,DEGEE,15,5,10,0.3333333333333333,0.4666666666666667,0.50915107348466,-0.17581774015132676,0.3036819631868072,0.15602837181908624,0.13333333333333333,0.0,0.13333333333333333,0.0,0.2,0.8200000000000001
DS-unknown,Solvent,(none),132,68,64,0.5151515151515151,0.6212121212121212,0.6190079510192553,-0.10385643586774024,0.300396584105814,0.15107360561934102,0.18181818181818182,0.03787878787878788,0.14393939393939395,0.07352941176470588,0.296875,0.8822380514705882
DS-unknown,Solvent,n-butanol,15,12,3,0.8,0.8666666666666667,0.7871044618455952,0.012895538154404813,0.2970166440180506,0.1680338868823236,0.2,0.06666666666666667,0.13333333333333333,0.08333333333333333,0.6666666666666666,0.638888888888889
DS-unknown,Solvent,isobutanol,5,5,0,1.0,0.8,0.7119143482295047,0.28808565177049533,0.28808565177049533,0.1397809099007829,0.2,0.2,0.0,0.2,,
DS-unknown,Solvent,Tertiarybutanol,6,5,1,0.8333333333333334,0.6666666666666666,0.5970849237194386,0.23624840961389473,0.2611250331930109,0.12400304915856121,0.16666666666666666,0.16666666666666666,0.0,0.2,0.0,1.0
DS-unknown,Solvent,DGM,21,15,6,0.7142857142857143,0.7142857142857143,0.7342586697890001,-0.019972955503285705,0.2557325984169219,0.1479232474972909,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.13333333333333333,0.3333333333333333,0.688888888888889
DS-unknown,Solvent,DEGDEE,23,20,3,0.8695652173913043,0.782608695652174,0.701898379385634,0.1676668380056705,0.2352201971424073,0.08402325202416092,0.08695652173913043,0.08695652173913043,0.0,0.1,0.0,0.9833333333333334
DS-unknown,Solvent,DGME,19,10,9,0.5263157894736842,0.5263157894736842,0.5483752636226455,-0.0220594741489614,0.22509190631915457,0.09488267595259266,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.1,0.1111111111111111,0.9555555555555555
DS-unknown,Solvent,Isooctanol,8,8,0,1.0,1.0,0.8441835144268192,0.15581648557318084,0.15581648557318084,0.039944888892873696,0.0,0.0,0.0,0.0,,
DS-unknown,Solvent,1-Octanol,9,9,0,1.0,1.0,0.8513471146417273,0.1486528853582726,0.1486528853582726,0.03876215868433796,0.0,0.0,0.0,0.0,,
DS-unknown,Solvent,1-Heptanol,9,9,0,1.0,1.0,0.8572374322577203,0.1427625677422797,0.1427625677422797,0.03567106816038331,0.0,0.0,0.0,0.0,,
DS-unknown,Solvent,n-pentylalcohol,12,12,0,1.0,0.9166666666666666,0.8813102460734991,0.1186897539265007,0.1186897539265007,0.045809630787839,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,,
DS-unknown,Solvent,DMSO,18,17,1,0.9444444444444444,1.0,0.940887618513681,0.0035568259307633223,0.099458435697309,0.04970003907661017,0.05555555555555555,0.0,0.05555555555555555,0.0,1.0,0.8235294117647058
DS-unknown,Solvent,DMCA,5,5,0,1.0,1.0,0.9109880438946357,0.08901195610536436,0.08901195610536436,0.009434904440474262,0.0,0.0,0.0,0.0,,
DS-unknown,system_type,single_amine_aqueous,12,0,12,0.0,0.3333333333333333,0.3991570176690882,-0.3991570176690882,0.3991570176690882,0.22075200024362074,0.3333333333333333,0.0,0.3333333333333333,,0.3333333333333333,
DS-unknown,system_type,single_amine_solvent,340,236,104,0.6941176470588235,0.6617647058823529,0.6250400893077014,0.06907755775112209,0.33707294653396663,0.19085799449182303,0.2676470588235294,0.15,0.11764705882352941,0.21610169491525424,0.38461538461538464,0.7513852672750979
DS-unknown,system_type,dual_amine_aqueous,120,68,52,0.5666666666666667,0.65,0.6409930443542721,-0.07432637768760544,0.2905205407494866,0.14410576615691303,0.16666666666666666,0.041666666666666664,0.125,0.07352941176470588,0.28846153846153844,0.878252262443439
DS-unknown,system_type,dual_amine_solvent,21,21,0,1.0,1.0,0.9469683078897847,0.05303169211021515,0.05303169211021515,0.006908851769827777,0.0,0.0,0.0,0.0,,
DS-unknown,Phase Type,M,168,0,168,0.0,0.35119047619047616,0.4299994964960604,-0.4299994964960604,0.4299994964960604,0.26059228890388414,0.35119047619047616,0.0,0.35119047619047616,,0.35119047619047616,
DS-unknown,Phase Type,B,299,299,0,1.0,0.8127090301003345,0.731012370369843,0.26898762963015704,0.26898762963015704,0.13644042650105068,0.18729096989966554,0.18729096989966554,0.0,0.18729096989966554,,
DS-unknown,Phase Type,I,26,26,0,1.0,1.0,0.8960153928047881,0.10398460719521191,0.10398460719521191,0.0155126114027904,0.0,0.0,0.0,0.0,,
DS-unknown,T_bin,<=303 K,132,101,31,0.7651515151515151,0.6363636363636364,0.5969433405884205,0.16820817456309473,0.3641507848664585,0.2111303651265432,0.29545454545454547,0.21212121212121213,0.08333333333333333,0.27722772277227725,0.3548387096774194,0.7266049185563717
DS-unknown,T_bin,303–313 K,268,163,105,0.6082089552238806,0.667910447761194,0.6397673886765641,-0.03155843345268356,0.32044543613578647,0.17233130844350836,0.23880597014925373,0.08955223880597014,0.14925373134328357,0.147239263803681,0.38095238095238093,0.8070406076541046
DS-unknown,T_bin,>333 K,48,38,10,0.7916666666666666,0.9166666666666666,0.8350166916833001,-0.043350025016633424,0.23615969860630268,0.15173976633332556,0.20833333333333334,0.041666666666666664,0.16666666666666666,0.05263157894736842,0.8,0.7289473684210527
DS-unknown,T_bin,313–333 K,45,23,22,0.5111111111111111,0.4666666666666667,0.5283118231345906,-0.0172007120234795,0.22417489862143986,0.08091138472390368,0.044444444444444446,0.044444444444444446,0.0,0.08695652173913043,0.0,0.9130434782608695
DS-unknown,H2O_wt_bin,0–10,42,31,11,0.7380952380952381,0.8095238095238095,0.7519367869410593,-0.013841548845821136,0.3756236777838979,0.22832227011581685,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.1935483870967742,0.8181818181818182,0.49560117302052786
DS-unknown,H2O_wt_bin,30–60,124,86,38,0.6935483870967742,0.7016129032258065,0.6397876411722448,0.05376074592452951,0.351858616916144,0.20195942403202988,0.28225806451612906,0.13709677419354838,0.14516129032258066,0.19767441860465115,0.47368421052631576,0.714810281517748
DS-unknown,H2O_wt_bin,0,142,95,47,0.6690140845070423,0.5422535211267606,0.5409340979073678,0.12807998659967448,0.3313040772848027,0.18209859798277847,0.23943661971830985,0.18309859154929578,0.056338028169014086,0.2736842105263158,0.1702127659574468,0.8141097424412094
DS-unknown,H2O_wt_bin,>60,78,22,56,0.28205128205128205,0.3717948717948718,0.4385979529116925,-0.15654667086041044,0.3043335437172881,0.12312532347036018,0.14102564102564102,0.02564102564102564,0.11538461538461539,0.09090909090909091,0.16071428571428573,0.9468344155844155
DS-unknown,H2O_wt_bin,10–30,107,91,16,0.8504672897196262,0.9439252336448598,0.861408594186959,-0.010941304467332786,0.23533605709265973,0.1391050456734634,0.18691588785046728,0.04672897196261682,0.14018691588785046,0.054945054945054944,0.9375,0.6188186813186812
DS-unknown,total_amine_wt_bin,15–30,292,163,129,0.5582191780821918,0.5753424657534246,0.5779337873882875,-0.019714609306095674,0.33146545751366885,0.17963617003308582,0.22945205479452055,0.10616438356164383,0.1232876712328767,0.1901840490797546,0.27906976744186046,0.8011604128025872
DS-unknown,total_amine_wt_bin,30–45,63,52,11,0.8253968253968254,0.8253968253968254,0.7124803752654474,0.11291645013137801,0.3154974199667546,0.15475158031053082,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1346153846153846,0.6363636363636364,0.6756993006993006
DS-unknown,total_amine_wt_bin,>45,107,93,14,0.8691588785046729,0.8411214953271028,0.7830760706009882,0.08608280790368485,0.28336976356813354,0.17643472063472543,0.2523364485981308,0.14018691588785046,0.11214953271028037,0.16129032258064516,0.8571428571428571,0.5783410138248848
DS-unknown,total_amine_wt_bin,<=15,31,17,14,0.5483870967741935,0.5806451612903226,0.5379659758528009,0.010421120921392508,0.270516151746564,0.12570624641932618,0.22580645161290322,0.0967741935483871,0.12903225806451613,0.17647058823529413,0.2857142857142857,0.8655462184873949
DS-unknown,x_H2O_qbin,x_H2O3: 0.705 ~ 0.836,99,70,29,0.7070707070707071,0.7676767676767676,0.6879968586244386,0.019073848446268544,0.34751826404055497,0.2141201146897248,0.2828282828282828,0.1111111111111111,0.1717171717171717,0.15714285714285714,0.5862068965517241,0.6610837438423646
DS-unknown,x_H2O_qbin,x_H2O1: -0.001 ~ 0.44,188,129,59,0.6861702127659575,0.6117021276595744,0.591841534076826,0.09432867868913142,0.3378417630599033,0.18826854139357505,0.26595744680851063,0.1702127659574468,0.09574468085106383,0.24806201550387597,0.3050847457627119,0.7821574037577191
DS-unknown,x_H2O_qbin,x_H2O4: 0.836 ~ 0.982,107,44,63,0.411214953271028,0.42990654205607476,0.4744214009862478,-0.06320644771521987,0.309262880250027,0.13224016977305758,0.16822429906542055,0.07476635514018691,0.09345794392523364,0.18181818181818182,0.15873015873015872,0.9060245310245311
DS-unknown,x_H2O_qbin,x_H2O2: 0.44 ~ 0.705,99,82,17,0.8282828282828283,0.9191919191919192,0.8481618893843883,-0.019879061101560017,0.2460720068262724,0.14380247125401216,0.1919191919191919,0.050505050505050504,0.1414141414141414,0.06097560975609756,0.8235294117647058,0.703012912482066
DS-unknown,Am_Med_ratio_qbin,Am_Med_ratio5: 0.645 ~ 17.71,94,72,22,0.7659574468085106,0.6382978723404256,0.6220728124959879,0.14388463431252277,0.3491786465237745,0.20335530952252504,0.2978723404255319,0.2127659574468085,0.0851063829787234,0.2777777777777778,0.36363636363636365,0.7291666666666667
DS-unknown,Am_Med_ratio_qbin,Am_Med_ratio3: 0.176 ~ 0.316,98,76,22,0.7755102040816326,0.8775510204081632,0.7739088062117688,0.0016013978698636978,0.3434082505459515,0.20710517698754782,0.30612244897959184,0.10204081632653061,0.20408163265306123,0.13157894736842105,0.9090909090909091,0.5956937799043063
